wall_time,frame,yaw_deg,status,n_filtered,center_count,path_count,px4_status_ok,px4_target_speed,px4_command_speed,px4_raw_yaw_deg,px4_target_yaw_deg,px4_command_yaw_deg,px4_absolute_yaw_deg,px4_velocity_x,px4_velocity_y
1775099120.251,270,5.76,ok,0,45,75,True,0.3000,0.3000,5.6500,1.9775,1.9775,-41.9833,0.2230,-0.2007
1775099120.324,271,5.83,ok,0,45,75,True,0.3000,0.3000,5.7600,2.0160,2.0160,-41.9212,0.2232,-0.2004
1775099120.410,272,5.89,ok,0,45,75,True,0.3000,0.3000,5.8300,2.0405,2.0405,-41.8516,0.2235,-0.2002
1775099120.502,273,5.92,ok,0,45,75,True,0.3000,0.3000,5.8900,2.0615,2.0615,-41.7962,0.2237,-0.1999
1775099120.598,274,5.95,ok,0,46,76,True,0.3000,0.3000,5.9200,2.0720,2.0720,-41.7563,0.2238,-0.1998
1775099120.701,275,5.97,ok,0,46,76,True,0.3000,0.3000,5.9500,2.0825,2.0825,-41.7177,0.2239,-0.1996
1775099120.800,276,5.08,ok,0,45,75,True,0.3000,0.3000,5.9700,2.0895,2.0895,-41.6958,0.2240,-0.1996
1775099120.907,277,4.46,ok,0,46,76,True,0.3000,0.3000,5.0800,1.7780,1.7780,-42.0078,0.2229,-0.2008
1775099121.007,278,4.03,ok,0,45,75,True,0.3000,0.3000,4.4600,1.5610,1.5610,-42.2352,0.2221,-0.2017
1775099121.108,279,3.72,ok,0,45,75,True,0.3000,0.3000,4.0300,1.4105,1.4105,-42.4089,0.2215,-0.2023
1775099121.211,280,2.61,ok,0,45,75,True,0.3000,0.3000,3.7200,1.3020,1.3020,-42.5407,0.2210,-0.2028
1775099121.310,281,1.82,ok,0,45,75,True,0.3000,0.3000,2.6100,0.9135,0.9135,-42.9639,0.2195,-0.2045
1775099121.412,282,2.18,ok,0,45,75,True,0.3000,0.3000,1.8200,0.6370,0.6370,-43.2895,0.2184,-0.2057
1775099121.509,283,2.43,ok,0,45,75,True,0.3000,0.3000,2.1800,0.7630,0.7630,-43.2190,0.2186,-0.2054
1775099121.611,284,2.60,ok,0,45,75,True,0.3000,0.3000,2.4300,0.8505,0.8505,-43.1922,0.2187,-0.2053
1775099121.705,285,2.73,ok,0,45,75,True,0.3000,0.3000,2.6000,0.9100,0.9100,-43.1993,0.2187,-0.2054
1775099121.799,286,2.81,ok,0,45,75,True,0.3000,0.3000,2.7300,0.9555,0.9555,-43.2161,0.2186,-0.2054
1775099121.905,287,2.87,ok,0,45,75,True,0.3000,0.3000,2.8100,0.9835,0.9835,-43.2565,0.2185,-0.2056
1775099122.002,288,2.01,ok,0,45,75,True,0.3000,0.3000,2.8700,1.0045,1.0045,-43.3094,0.2183,-0.2058
1775099122.106,289,2.31,ok,0,45,75,True,0.3000,0.3000,2.0100,0.7035,0.7035,-43.6846,0.2169,-0.2072
1775099122.201,290,2.52,ok,0,45,75,True,0.3000,0.3000,2.3100,0.8085,0.8085,-43.6531,0.2171,-0.2071
1775099122.302,291,1.77,ok,0,45,75,True,0.3000,0.3000,2.5200,0.8820,0.8820,-43.6445,0.2171,-0.2071
1775099122.393,292,1.24,ok,0,45,75,True,0.3000,0.3000,1.7700,0.6195,0.6195,-43.9576,0.2160,-0.2082
1775099122.499,293,0.87,ok,0,45,75,True,0.3000,0.3000,1.2400,0.4340,0.4340,-44.1734,0.2152,-0.2090
1775099122.601,294,0.61,ok,0,46,76,True,0.3000,0.3000,0.8700,0.3045,0.3045,-44.3294,0.2146,-0.2096
1775099122.709,295,0.42,ok,0,46,76,True,0.3000,0.3000,0.6100,0.2135,0.2135,-44.4421,0.2142,-0.2101
1775099122.813,296,0.30,ok,0,46,76,True,0.3000,0.3000,0.4200,0.1470,0.1470,-44.5379,0.2138,-0.2104
1775099122.914,297,0.21,ok,0,46,76,True,0.3000,0.3000,0.3000,0.1050,0.1050,-44.6162,0.2135,-0.2107
1775099123.009,298,0.15,ok,0,46,76,True,0.3000,0.3000,0.2100,0.0735,0.0735,-44.6934,0.2133,-0.2110
1775099123.107,299,0.10,ok,0,45,75,True,0.3000,0.3000,0.1500,0.0525,0.0525,-44.7577,0.2130,-0.2112
1775099123.199,300,0.07,ok,0,46,76,True,0.3000,0.3000,0.1000,0.0350,0.0350,-44.8156,0.2128,-0.2114
1775099123.303,301,0.05,ok,0,45,75,True,0.3000,0.3000,0.0700,0.0245,0.0245,-44.8654,0.2126,-0.2116
1775099123.397,302,0.03,ok,0,45,75,True,0.3000,0.3000,0.0500,0.0175,0.0175,-44.9266,0.2124,-0.2119
1775099123.510,303,0.02,ok,0,46,76,True,0.3000,0.3000,0.0300,0.0105,0.0105,-44.9933,0.2122,-0.2121
1775099123.607,304,0.02,ok,0,46,76,True,0.3000,0.3000,0.0200,0.0070,0.0070,-45.0755,0.2119,-0.2124
1775099123.710,305,0.01,ok,0,46,76,True,0.3000,0.3000,0.0200,0.0070,0.0070,-45.1545,0.2116,-0.2127
1775099123.810,306,0.01,ok,0,46,76,True,0.3000,0.3000,0.0100,0.0035,0.0035,-45.2262,0.2113,-0.2130
1775099123.911,307,0.01,ok,0,46,76,True,0.3000,0.3000,0.0100,0.0035,0.0035,-45.2792,0.2111,-0.2132
1775099124.008,308,0.00,ok,0,46,76,True,0.3000,0.3000,0.0100,0.0035,0.0035,-45.3202,0.2109,-0.2133
1775099124.100,309,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.3529,0.2108,-0.2134
1775099124.200,310,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.3751,0.2107,-0.2135
1775099124.298,311,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.3877,0.2107,-0.2136
1775099124.398,312,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.4105,0.2106,-0.2136
1775099124.499,313,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.4637,0.2104,-0.2138
1775099124.604,314,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.5206,0.2102,-0.2141
1775099124.709,315,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.5715,0.2100,-0.2142
1775099124.807,316,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6164,0.2098,-0.2144
1775099124.909,317,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6474,0.2097,-0.2145
1775099125.008,318,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6686,0.2096,-0.2146
1775099125.108,319,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6831,0.2096,-0.2146
1775099125.208,320,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6880,0.2096,-0.2147
1775099125.299,321,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6917,0.2096,-0.2147
1775099125.380,322,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.6988,0.2095,-0.2147
1775099125.471,323,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.7328,0.2094,-0.2148
1775099125.569,324,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.7998,0.2092,-0.2151
1775099125.677,325,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-45.8950,0.2088,-0.2154
1775099125.768,326,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.0046,0.2084,-0.2158
1775099125.869,327,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.1059,0.2080,-0.2162
1775099125.967,328,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.1899,0.2077,-0.2165
1775099126.065,329,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.2634,0.2074,-0.2168
1775099126.161,330,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.3197,0.2072,-0.2170
1775099126.264,331,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.3739,0.2070,-0.2172
1775099126.360,332,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.4164,0.2068,-0.2173
1775099126.455,333,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.4659,0.2066,-0.2175
1775099126.556,334,0.00,ok,0,46,76,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.5330,0.2064,-0.2177
1775099126.654,335,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.6150,0.2061,-0.2180
1775099126.760,336,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.7141,0.2057,-0.2184
1775099126.867,337,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.8271,0.2053,-0.2188
1775099126.961,338,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-46.9493,0.2048,-0.2192
1775099127.065,339,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.0821,0.2043,-0.2197
1775099127.163,340,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.2166,0.2038,-0.2202
1775099127.272,341,0.00,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.3528,0.2032,-0.2207
1775099127.360,342,0.00,ok,0,45,75,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.5061,0.2027,-0.2212
1775099127.454,343,0.00,ok,0,59,89,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.6295,0.2022,-0.2216
1775099127.546,344,0.00,ok,0,48,78,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.7361,0.2018,-0.2220
1775099127.636,345,0.90,ok,0,47,77,True,0.3000,0.3000,0.0000,0.0000,0.0000,-47.8138,0.2015,-0.2223
1775099127.740,346,1.54,ok,0,49,79,True,0.3000,0.3000,0.9000,0.3150,0.3150,-47.5730,0.2024,-0.2214
1775099127.842,347,1.98,ok,0,50,80,True,0.3000,0.3000,1.5400,0.5390,0.5390,-47.4167,0.2030,-0.2209
1775099127.938,348,2.34,ok,0,57,87,True,0.3000,0.3000,1.9800,0.6930,0.6930,-47.3205,0.2034,-0.2205
1775099128.023,349,1.64,ok,0,53,83,True,0.3000,0.3000,2.3400,0.8190,0.8190,-47.2189,0.2038,-0.2202
1775099128.119,350,2.10,ok,0,52,82,True,0.3000,0.3000,1.6400,0.5740,0.5740,-47.5127,0.2026,-0.2212
1775099128.218,351,2.37,ok,0,54,84,True,0.3000,0.3000,2.1000,0.7350,0.7350,-47.4006,0.2031,-0.2208
1775099128.311,352,1.66,ok,0,51,81,True,0.3000,0.3000,2.3700,0.8295,0.8295,-47.3538,0.2032,-0.2207
1775099128.409,353,1.16,ok,0,57,87,True,0.3000,0.3000,1.6600,0.5810,0.5810,-47.6447,0.2021,-0.2217
1775099128.510,354,0.81,ok,0,58,88,True,0.3000,0.3000,1.1600,0.4060,0.4060,-47.8607,0.2013,-0.2225
1775099128.606,355,0.57,ok,0,59,89,True,0.3000,0.3000,0.8100,0.2835,0.2835,-48.0236,0.2006,-0.2230
1775099128.708,356,0.40,ok,0,46,76,True,0.3000,0.3000,0.5700,0.1995,0.1995,-48.1518,0.2001,-0.2235
1775099128.794,357,0.28,ok,0,49,79,True,0.3000,0.3000,0.4000,0.1400,0.1400,-48.2504,0.1998,-0.2238
1775099128.898,358,1.10,ok,0,49,79,True,0.3000,0.3000,0.2800,0.0980,0.0980,-48.3315,0.1994,-0.2241
1775099129.012,359,1.72,ok,0,49,79,True,0.3000,0.3000,1.1000,0.3850,0.3850,-48.0826,0.2004,-0.2232
1775099129.112,360,4.05,ok,0,49,79,True,0.3000,0.3000,1.7200,0.6020,0.6020,-47.8966,0.2011,-0.2226
1775099129.202,361,4.63,ok,0,48,78,True,0.3000,0.3000,4.0500,1.4175,1.4175,-47.1095,0.2042,-0.2198
1775099129.302,362,26.63,ok,0,15,45,True,0.3000,0.3000,4.6300,1.6205,1.6205,-46.9307,0.2049,-0.2192
1775099129.427,363,18.64,ok,0,47,77,True,0.3000,0.3000,26.6300,9.3205,4.1205,-44.4557,0.2141,-0.2101
1775099129.551,364,13.95,ok,0,46,76,True,0.3000,0.3000,18.6400,6.5240,6.5240,-42.0837,0.2227,-0.2011
1775099129.678,365,10.67,ok,0,47,77,True,0.3000,0.3000,13.9500,4.8825,4.8825,-43.7402,0.2167,-0.2074
1775099129.803,366,7.47,ok,0,48,78,True,0.3000,0.3000,10.6700,3.7345,3.7345,-44.9106,0.2125,-0.2118
1775099129.880,367,6.13,ok,0,50,80,True,0.3000,0.3000,7.4700,2.6145,2.6145,-46.0340,0.2083,-0.2159
1775099129.970,368,4.29,ok,0,49,79,True,0.3000,0.3000,6.1300,2.1455,2.1455,-46.5144,0.2065,-0.2177
1775099130.062,369,3.00,ok,0,49,79,True,0.3000,0.3000,4.2900,1.5015,1.5015,-47.1670,0.2040,-0.2200
1775099130.155,370,2.10,ok,0,54,84,True,0.3000,0.3000,3.0000,1.0500,1.0500,-47.6243,0.2022,-0.2216
1775099130.257,371,1.47,ok,0,54,84,True,0.3000,0.3000,2.1000,0.7350,0.7350,-47.9434,0.2010,-0.2227
1775099130.351,372,1.03,ok,0,53,83,True,0.3000,0.3000,1.4700,0.5145,0.5145,-48.1646,0.2001,-0.2235
1775099130.450,373,0.72,ok,0,55,85,True,0.3000,0.3000,1.0300,0.3605,0.3605,-48.3188,0.1995,-0.2241
1775099130.545,374,-0.40,ok,0,61,91,True,0.3000,0.3000,0.7200,0.2520,0.2520,-48.4254,0.1991,-0.2244
1775099130.645,375,1.52,ok,0,60,90,True,0.3000,0.3000,-0.4000,-0.1400,-0.1400,-48.8258,0.1975,-0.2258
1775099130.747,376,2.87,ok,0,47,77,True,0.3000,0.3000,1.5200,0.5320,0.5320,-48.1993,0.2000,-0.2236
1775099130.852,377,3.81,ok,0,49,79,True,0.3000,0.3000,2.8700,1.0045,1.0045,-47.7902,0.2016,-0.2222
1775099130.952,378,5.36,ok,0,49,79,True,0.3000,0.3000,3.8100,1.3335,1.3335,-47.5244,0.2026,-0.2213
1775099131.037,379,6.19,ok,0,36,66,True,0.3000,0.3000,5.3600,1.8760,1.8760,-47.0387,0.2045,-0.2195
1775099131.130,380,7.03,ok,0,49,79,True,0.3000,0.3000,6.1900,2.1665,2.1665,-46.7689,0.2055,-0.2186
1775099131.232,381,8.48,ok,0,48,78,True,0.3000,0.3000,7.0300,2.4605,2.4605,-46.5085,0.2065,-0.2176
1775099131.354,382,5.04,ok,0,51,81,True,0.3000,0.3000,8.4800,2.9680,2.9680,-46.0319,0.2083,-0.2159
1775099131.444,383,3.52,ok,0,70,100,True,0.3000,0.3000,5.0400,1.7640,1.7640,-47.2453,0.2037,-0.2203
1775099131.515,384,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,3.5200,1.2320,1.2320,-47.7798,0.2016,-0.2222
1775099131.587,385,0.00,"boundary count=1, need 2",0,0,0,False,0.3000,0.3000,0.0000,0.0000,0.0000,-49.0192,0.1967,-0.2265
1775099131.684,386,2.47,ok,0,58,88,False,0.3000,0.3000,0.0000,0.0000,0.0000,-49.0219,0.1967,-0.2265
1775099131.779,387,2.68,ok,0,50,80,True,0.3000,0.3000,2.4700,0.8645,0.8645,-48.1625,0.2001,-0.2235
1775099131.874,388,-1.69,ok,0,52,82,True,0.3000,0.3000,2.6800,0.9380,0.9380,-48.0998,0.2004,-0.2233
1775099131.961,389,8.56,ok,0,60,90,True,0.3000,0.3000,-1.6900,-0.5915,-0.5915,-49.6359,0.1943,-0.2286
1775099132.099,390,7.70,ok,0,41,71,True,0.3000,0.3000,8.5600,2.9960,2.9960,-46.0575,0.2082,-0.2160
1775099132.202,391,8.08,ok,0,49,79,True,0.3000,0.3000,7.7000,2.6950,2.6950,-46.3654,0.2070,-0.2171
1775099132.348,392,7.46,ok,0,47,77,True,0.3000,0.3000,8.0800,2.8280,2.8280,-46.2372,0.2075,-0.2167
1775099132.423,393,5.22,ok,0,51,81,True,0.3000,0.3000,7.4600,2.6110,2.6110,-46.4573,0.2067,-0.2175
1775099132.515,394,3.66,ok,0,41,71,True,0.3000,0.3000,5.2200,1.8270,1.8270,-47.2481,0.2036,-0.2203
1775099132.609,395,4.36,ok,0,47,77,True,0.3000,0.3000,3.6600,1.2810,1.2810,-47.7983,0.2015,-0.2222
1775099132.707,396,3.96,ok,0,61,91,True,0.3000,0.3000,4.3600,1.5260,1.5260,-47.5535,0.2025,-0.2214
1775099132.811,397,3.72,ok,0,49,79,True,0.3000,0.3000,3.9600,1.3860,1.3860,-47.6903,0.2019,-0.2219
1775099132.912,398,2.61,ok,0,66,96,True,0.3000,0.3000,3.7200,1.3020,1.3020,-47.7728,0.2016,-0.2221
1775099133.002,399,3.63,ok,0,44,74,True,0.3000,0.3000,2.6100,0.9135,0.9135,-48.1598,0.2001,-0.2235
1775099133.097,400,3.44,ok,0,49,79,True,0.3000,0.3000,3.6300,1.2705,1.2705,-47.7965,0.2015,-0.2222
1775099133.182,401,2.41,ok,0,64,94,True,0.3000,0.3000,3.4400,1.2040,1.2040,-47.8586,0.2013,-0.2224
1775099133.260,402,1.69,ok,0,59,89,True,0.3000,0.3000,2.4100,0.8435,0.8435,-48.2099,0.1999,-0.2237
1775099133.347,403,3.62,ok,0,38,68,True,0.3000,0.3000,1.6900,0.5915,0.5915,-48.4562,0.1990,-0.2245
1775099133.441,404,4.34,ok,0,47,77,True,0.3000,0.3000,3.6200,1.2670,1.2670,-47.7714,0.2016,-0.2221
1775099133.531,405,5.73,ok,0,49,79,True,0.3000,0.3000,4.3400,1.5190,1.5190,-47.5138,0.2026,-0.2212
1775099133.607,406,4.91,ok,0,56,86,True,0.3000,0.3000,5.7300,2.0055,2.0055,-47.0173,0.2045,-0.2195
1775099133.699,407,5.34,ok,0,53,83,True,0.3000,0.3000,4.9100,1.7185,1.7185,-47.2975,0.2035,-0.2205
1775099133.800,408,7.50,ok,0,69,99,True,0.3000,0.3000,5.3400,1.8690,1.8690,-47.1404,0.2041,-0.2199
1775099133.880,409,6.07,ok,0,36,66,True,0.3000,0.3000,7.5000,2.6250,2.6250,-46.3845,0.2069,-0.2172
1775099133.977,410,6.05,ok,0,46,76,True,0.3000,0.3000,6.0700,2.1245,2.1245,-46.8811,0.2051,-0.2190
1775099134.071,411,6.04,ok,0,49,79,True,0.3000,0.3000,6.0500,2.1175,2.1175,-46.8834,0.2050,-0.2190
1775099134.160,412,4.23,ok,0,46,76,True,0.3000,0.3000,6.0400,2.1140,2.1140,-46.8866,0.2050,-0.2190
1775099134.259,413,2.05,ok,0,46,76,True,0.3000,0.3000,4.2300,1.4805,1.4805,-47.5127,0.2026,-0.2212
1775099134.352,414,1.44,ok,0,45,75,True,0.3000,0.3000,2.0500,0.7175,0.7175,-48.2702,0.1997,-0.2239
1775099134.457,415,1.01,ok,0,45,75,True,0.3000,0.3000,1.4400,0.5040,0.5040,-48.4741,0.1989,-0.2246
1775099134.553,416,1.61,ok,0,61,91,True,0.3000,0.3000,1.0100,0.3535,0.3535,-48.6133,0.1983,-0.2251
1775099134.650,417,1.13,ok,0,48,78,True,0.3000,0.3000,1.6100,0.5635,0.5635,-48.3978,0.1992,-0.2243
1775099134.750,418,2.59,ok,0,74,104,True,0.3000,0.3000,1.1300,0.3955,0.3955,-48.5594,0.1986,-0.2249
1775099134.842,419,1.81,ok,0,65,95,True,0.3000,0.3000,2.5900,0.9065,0.9065,-48.0406,0.2006,-0.2231
1775099134.931,420,4.27,ok,0,81,111,True,0.3000,0.3000,1.8100,0.6335,0.6335,-48.3078,0.1995,-0.2240
1775099135.023,421,4.79,ok,0,51,81,True,0.3000,0.3000,4.2700,1.4945,1.4945,-47.4418,0.2029,-0.2210
1775099135.110,422,2.45,ok,0,53,83,True,0.3000,0.3000,4.7900,1.6765,1.6765,-47.2549,0.2036,-0.2203
1775099135.190,423,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,2.4500,0.8575,0.8575,-48.0649,0.2005,-0.2232
1775099135.275,424,7.25,ok,0,49,79,False,0.3000,0.3000,0.0000,0.0000,0.0000,-48.9229,0.1971,-0.2261
1775099135.373,425,4.17,ok,0,46,76,True,0.3000,0.3000,7.2500,2.5375,2.5000,-46.4124,0.2068,-0.2173
1775099135.461,426,2.92,ok,0,55,85,True,0.3000,0.3000,4.1700,1.4595,1.4595,-47.4463,0.2029,-0.2210
1775099135.568,427,2.04,ok,0,46,76,True,0.3000,0.3000,2.9200,1.0220,1.0220,-47.8688,0.2012,-0.2225
1775099135.668,428,1.43,ok,0,48,78,True,0.3000,0.3000,2.0400,0.7140,0.7140,-48.1659,0.2001,-0.2235
1775099135.770,429,3.01,ok,0,55,85,True,0.3000,0.3000,1.4300,0.5005,0.5005,-48.3665,0.1993,-0.2242
1775099135.863,430,4.80,ok,0,49,79,True,0.3000,0.3000,3.0100,1.0535,1.0535,-47.8000,0.2015,-0.2222
1775099135.956,431,5.26,ok,0,69,99,True,0.3000,0.3000,4.8000,1.6800,1.6800,-47.1624,0.2040,-0.2200
1775099136.046,432,3.68,ok,0,63,93,True,0.3000,0.3000,5.2600,1.8410,1.8410,-46.9925,0.2046,-0.2194
1775099136.134,433,6.15,ok,0,75,105,True,0.3000,0.3000,3.6800,1.2880,1.2880,-47.5400,0.2025,-0.2213
1775099136.210,434,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,6.1500,2.1525,2.1525,-46.6739,0.2058,-0.2182
1775099136.302,435,5.16,ok,0,63,93,False,0.3000,0.3000,0.0000,0.0000,0.0000,-48.8249,0.1975,-0.2258
1775099136.388,436,3.61,ok,0,45,75,True,0.3000,0.3000,5.1600,1.8060,1.8060,-47.0146,0.2045,-0.2195
1775099136.476,437,2.53,ok,0,47,77,True,0.3000,0.3000,3.6100,1.2635,1.2635,-47.5591,0.2024,-0.2214
1775099136.569,438,2.67,ok,0,49,79,True,0.3000,0.3000,2.5300,0.8855,0.8855,-47.9387,0.2010,-0.2227
1775099136.654,439,2.88,ok,0,84,114,True,0.3000,0.3000,2.6700,0.9345,0.9345,-47.8829,0.2012,-0.2225
1775099136.747,440,2.97,ok,0,54,84,True,0.3000,0.3000,2.8800,1.0080,1.0080,-47.8052,0.2015,-0.2223
1775099136.848,441,3.03,ok,0,52,82,True,0.3000,0.3000,2.9700,1.0395,1.0395,-47.7688,0.2016,-0.2221
1775099136.960,442,3.03,ok,0,49,79,True,0.3000,0.3000,3.0300,1.0605,1.0605,-47.7425,0.2017,-0.2220
1775099137.061,443,3.02,ok,0,49,79,True,0.3000,0.3000,3.0300,1.0605,1.0605,-47.7326,0.2018,-0.2220
1775099137.153,444,3.02,ok,0,55,85,True,0.3000,0.3000,3.0200,1.0570,1.0570,-47.7312,0.2018,-0.2220
1775099137.239,445,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,3.0200,1.0570,1.0570,-47.7230,0.2018,-0.2220
1775099137.328,446,2.97,ok,0,52,82,False,0.3000,0.3000,0.0000,0.0000,0.0000,-48.7779,0.1977,-0.2256
1775099137.423,447,5.32,ok,0,42,72,True,0.3000,0.3000,2.9700,1.0395,1.0395,-47.7328,0.2018,-0.2220
1775099137.520,448,5.52,ok,0,52,82,True,0.3000,0.3000,5.3200,1.8620,1.8620,-46.9040,0.2050,-0.2191
1775099137.601,449,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,5.5200,1.9320,1.9320,-46.8265,0.2053,-0.2188
1775099137.704,450,3.87,ok,0,55,85,False,0.3000,0.3000,0.0000,0.0000,0.0000,-48.7505,0.1978,-0.2256
1775099137.808,451,2.71,ok,0,55,85,True,0.3000,0.3000,3.8700,1.3545,1.3545,-47.3880,0.2031,-0.2208
1775099137.899,452,3.80,ok,0,65,95,True,0.3000,0.3000,2.7100,0.9485,0.9485,-47.7902,0.2016,-0.2222
1775099137.986,453,3.61,ok,0,51,81,True,0.3000,0.3000,3.8000,1.3300,1.3300,-47.4032,0.2031,-0.2208
1775099138.071,454,2.53,ok,0,60,90,True,0.3000,0.3000,3.6100,1.2635,1.2635,-47.4669,0.2028,-0.2211
1775099138.161,455,2.67,ok,0,60,90,True,0.3000,0.3000,2.5300,0.8855,0.8855,-47.8351,0.2014,-0.2224
1775099138.253,456,1.87,ok,0,44,74,True,0.3000,0.3000,2.6700,0.9345,0.9345,-47.7795,0.2016,-0.2222
1775099138.361,457,1.31,ok,0,46,76,True,0.3000,0.3000,1.8700,0.6545,0.6545,-48.0502,0.2005,-0.2231
1775099138.459,458,0.92,ok,0,49,79,True,0.3000,0.3000,1.3100,0.4585,0.4585,-48.2391,0.1998,-0.2238
1775099138.561,459,2.54,ok,0,77,107,True,0.3000,0.3000,0.9200,0.3220,0.3220,-48.3614,0.1993,-0.2242
1775099138.663,460,1.78,ok,0,61,91,True,0.3000,0.3000,2.5400,0.8890,0.8890,-47.7852,0.2016,-0.2222
1775099138.762,461,4.25,ok,0,62,92,True,0.3000,0.3000,1.7800,0.6230,0.6230,-48.0407,0.2006,-0.2231
1775099138.862,462,10.16,ok,0,53,83,True,0.3000,0.3000,4.2500,1.4875,1.4875,-47.1666,0.2040,-0.2200
1775099138.998,463,10.68,ok,0,75,105,True,0.3000,0.3000,10.1600,3.5560,3.5560,-45.0794,0.2118,-0.2124
1775099139.124,464,11.86,ok,0,38,68,True,0.3000,0.3000,10.6800,3.7380,3.7380,-44.8875,0.2125,-0.2117
1775099139.254,465,9.12,ok,0,42,72,True,0.3000,0.3000,11.8600,4.1510,4.1510,-44.4644,0.2141,-0.2101
1775099139.368,466,7.20,ok,0,37,67,True,0.3000,0.3000,9.1200,3.1920,3.1920,-45.4178,0.2106,-0.2137
1775099139.441,467,0.00,"boundary count=1, need 2",0,0,0,True,0.3000,0.3000,7.2000,2.5200,2.5200,-46.0875,0.2081,-0.2161
1775099139.529,468,7.06,ok,0,69,99,False,0.3000,0.3000,0.0000,0.0000,1.2700,-47.3355,0.2033,-0.2206
1775099139.619,469,6.95,ok,0,61,91,True,0.3000,0.3000,7.0600,2.4710,2.4710,-46.1289,0.2079,-0.2163
1775099139.704,470,8.88,ok,0,44,74,True,0.3000,0.3000,6.9500,2.4325,2.4325,-46.1586,0.2078,-0.2164
1775099139.848,471,6.22,ok,0,52,82,True,0.3000,0.3000,8.8800,3.1080,3.1080,-45.4710,0.2104,-0.2139
1775099139.944,472,6.16,ok,0,52,82,True,0.3000,0.3000,6.2200,2.1770,2.1770,-46.4011,0.2069,-0.2173
1775099140.030,473,7.88,ok,0,51,81,True,0.3000,0.3000,6.1600,2.1560,2.1560,-46.4204,0.2068,-0.2173
1775099140.114,474,9.08,ok,0,75,105,True,0.3000,0.3000,7.8800,2.7580,2.7580,-45.8147,0.2091,-0.2151
1775099140.257,475,8.79,ok,0,44,74,True,0.3000,0.3000,9.0800,3.1780,3.1780,-45.3863,0.2107,-0.2136
1775099140.369,476,6.97,ok,0,44,74,True,0.3000,0.3000,8.7900,3.0765,3.0765,-45.4810,0.2103,-0.2139
1775099140.461,477,7.44,ok,0,47,77,True,0.3000,0.3000,6.9700,2.4395,2.4395,-46.1125,0.2080,-0.2162
1775099140.563,478,11.28,ok,0,51,81,True,0.3000,0.3000,7.4400,2.6040,2.6040,-45.9385,0.2086,-0.2156
