wall_time,frame,yaw_deg,status,n_filtered,center_count,path_count,px4_status_ok,px4_target_speed,px4_command_speed,px4_raw_yaw_deg,px4_target_yaw_deg,px4_command_yaw_deg,px4_absolute_yaw_deg,px4_velocity_x,px4_velocity_y
1775098593.799,201,-19.36,ok,0,57,87,True,0.3000,0.3000,-18.3200,-6.4120,-6.4120,119.3601,-0.1471,0.2615
1775098593.943,202,-20.09,ok,0,59,89,True,0.3000,0.3000,-19.3600,-6.7760,-6.7760,118.9035,-0.1450,0.2626
1775098594.069,203,-20.61,ok,0,59,89,True,0.3000,0.3000,-20.0900,-7.0315,-7.0315,118.5238,-0.1433,0.2636
1775098594.199,204,-24.53,ok,0,57,87,True,0.3000,0.3000,-20.6100,-7.2135,-7.2135,118.2300,-0.1419,0.2643
1775098594.329,205,-24.68,ok,0,59,89,True,0.3000,0.3000,-24.5300,-8.5855,-8.5855,116.7761,-0.1352,0.2678
1775098594.464,206,-22.06,ok,0,63,93,True,0.3000,0.3000,-24.6800,-8.6380,-8.6380,116.6333,-0.1345,0.2682
1775098594.598,207,-20.22,ok,0,66,96,True,0.3000,0.3000,-22.0600,-7.7210,-7.7210,117.4645,-0.1384,0.2662
1775098594.722,208,-18.94,ok,0,67,97,True,0.3000,0.3000,-20.2200,-7.0770,-7.0770,118.0528,-0.1411,0.2648
1775098594.846,209,-18.04,ok,0,69,99,True,0.3000,0.3000,-18.9400,-6.6290,-6.6290,118.3924,-0.1427,0.2639
1775098594.985,210,-17.41,ok,0,65,95,True,0.3000,0.3000,-18.0400,-6.3140,-6.3140,118.6147,-0.1437,0.2634
1775098595.126,211,-16.97,ok,0,62,92,True,0.3000,0.3000,-17.4100,-6.0935,-6.0935,118.6859,-0.1440,0.2632
1775098595.263,212,-16.36,ok,0,61,91,True,0.3000,0.3000,-16.9700,-5.9395,-5.9395,118.7137,-0.1441,0.2631
1775098595.410,213,-18.96,ok,0,59,89,True,0.3000,0.3000,-16.3600,-5.7260,-5.7260,118.8315,-0.1447,0.2628
1775098595.557,214,-20.78,ok,0,60,90,True,0.3000,0.3000,-18.9600,-6.6360,-6.6360,117.8394,-0.1401,0.2653
1775098595.698,215,-24.65,ok,0,57,87,True,0.3000,0.3000,-20.7800,-7.2730,-7.2730,117.1285,-0.1368,0.2670
1775098595.831,216,-27.36,ok,0,58,88,True,0.3000,0.3000,-24.6500,-8.6275,-8.6275,115.7325,-0.1303,0.2702
1775098595.968,217,-25.69,ok,0,58,88,True,0.3000,0.3000,-27.3600,-9.5760,-9.5760,114.7134,-0.1254,0.2725
1775098596.100,218,-25.07,ok,0,52,82,True,0.3000,0.3000,-25.6900,-8.9915,-8.9915,115.2185,-0.1278,0.2714
1775098596.219,219,-22.03,ok,0,57,87,True,0.3000,0.3000,-25.0700,-8.7745,-8.7745,115.3806,-0.1286,0.2710
1775098596.329,220,-12.98,ok,0,67,97,True,0.3000,0.3000,-22.0300,-7.7105,-7.7105,116.3912,-0.1333,0.2687
1775098596.463,221,-6.65,ok,0,68,98,True,0.3000,0.3000,-12.9800,-4.5430,-4.5430,119.4842,-0.1477,0.2611
1775098596.561,222,-2.38,ok,0,66,96,True,0.3000,0.3000,-6.6500,-2.3275,-2.3275,121.6623,-0.1575,0.2553
1775098596.666,223,-1.66,ok,0,62,92,True,0.3000,0.3000,-2.3800,-0.8330,-0.8330,123.1151,-0.1639,0.2513
1775098596.770,224,-11.52,ok,0,50,80,True,0.3000,0.3000,-1.6600,-0.5810,-0.5810,123.3264,-0.1648,0.2507
1775098596.912,225,-19.12,ok,0,50,80,True,0.3000,0.3000,-11.5200,-4.0320,-4.0320,119.8296,-0.1492,0.2603
1775098597.059,226,-21.81,ok,0,53,83,True,0.3000,0.3000,-19.1200,-6.6920,-6.6920,117.1337,-0.1368,0.2670
1775098597.202,227,-17.54,ok,0,62,92,True,0.3000,0.3000,-21.8100,-7.6335,-7.6335,116.1564,-0.1322,0.2693
1775098597.336,228,-28.62,ok,0,50,80,True,0.3000,0.3000,-17.5400,-6.1390,-6.1390,117.6121,-0.1390,0.2658
1775098597.483,229,-26.57,ok,0,59,89,True,0.3000,0.3000,-28.6200,-10.0170,-9.8890,113.7714,-0.1209,0.2745
1775098597.627,230,-28.71,ok,0,58,88,True,0.3000,0.3000,-26.5700,-9.2995,-9.2995,114.2676,-0.1233,0.2735
1775098597.774,231,-28.07,ok,0,60,90,True,0.3000,0.3000,-28.7100,-10.0485,-10.0485,113.4440,-0.1194,0.2752
1775098597.919,232,-27.62,ok,0,60,90,True,0.3000,0.3000,-28.0700,-9.8245,-9.8245,113.5928,-0.1201,0.2749
1775098598.044,233,-29.99,ok,0,59,89,True,0.3000,0.3000,-27.6200,-9.6670,-9.6670,113.6816,-0.1205,0.2747
1775098598.168,234,-28.96,ok,0,60,90,True,0.3000,0.3000,-29.9900,-10.4965,-10.4965,112.8181,-0.1163,0.2765
1775098598.305,235,-30.38,ok,0,58,88,True,0.3000,0.3000,-28.9600,-10.1360,-10.1360,113.1316,-0.1179,0.2759
1775098598.423,236,-27.81,ok,0,59,89,True,0.3000,0.3000,-30.3800,-10.6330,-10.6330,112.5957,-0.1153,0.2770
1775098598.536,237,-22.86,ok,0,62,92,True,0.3000,0.3000,-27.8100,-9.7335,-9.7335,113.4647,-0.1195,0.2752
1775098598.660,238,-22.54,ok,0,58,88,True,0.3000,0.3000,-22.8600,-8.0010,-8.0010,115.1586,-0.1275,0.2715
1775098598.797,239,-19.17,ok,0,61,91,True,0.3000,0.3000,-22.5400,-7.8890,-7.8890,115.2246,-0.1279,0.2714
1775098598.918,240,-16.81,ok,0,61,91,True,0.3000,0.3000,-19.1700,-6.7095,-6.7095,116.3769,-0.1333,0.2688
1775098599.029,241,-15.16,ok,0,62,92,True,0.3000,0.3000,-16.8100,-5.8835,-5.8835,117.1800,-0.1370,0.2669
1775098599.158,242,-17.15,ok,0,60,90,True,0.3000,0.3000,-15.1600,-5.3060,-5.3060,117.7175,-0.1395,0.2656
1775098599.286,243,-18.55,ok,0,60,90,True,0.3000,0.3000,-17.1500,-6.0025,-6.0025,116.9916,-0.1362,0.2673
1775098599.414,244,-19.52,ok,0,60,90,True,0.3000,0.3000,-18.5500,-6.4925,-6.4925,116.4710,-0.1337,0.2685
1775098599.548,245,-20.21,ok,0,60,90,True,0.3000,0.3000,-19.5200,-6.8320,-6.8320,116.0996,-0.1320,0.2694
1775098599.682,246,-20.69,ok,0,60,90,True,0.3000,0.3000,-20.2100,-7.0735,-7.0735,115.8358,-0.1307,0.2700
1775098599.803,247,-21.02,ok,0,60,90,True,0.3000,0.3000,-20.6900,-7.2415,-7.2415,115.6358,-0.1298,0.2705
1775098599.925,248,-21.25,ok,0,60,90,True,0.3000,0.3000,-21.0200,-7.3570,-7.3570,115.5009,-0.1292,0.2708
1775098600.051,249,-21.42,ok,0,61,91,True,0.3000,0.3000,-21.2500,-7.4375,-7.4375,115.3926,-0.1286,0.2710
1775098600.172,250,-21.53,ok,0,63,93,True,0.3000,0.3000,-21.4200,-7.4970,-7.4970,115.3137,-0.1283,0.2712
1775098600.295,251,-21.61,ok,0,63,93,True,0.3000,0.3000,-21.5300,-7.5355,-7.5355,115.2443,-0.1279,0.2713
1775098600.428,252,-21.67,ok,0,67,97,True,0.3000,0.3000,-21.6100,-7.5635,-7.5635,115.1967,-0.1277,0.2715
1775098600.559,253,-21.71,ok,0,65,95,True,0.3000,0.3000,-21.6700,-7.5845,-7.5845,115.1521,-0.1275,0.2716
1775098600.682,254,-18.59,ok,0,68,98,True,0.3000,0.3000,-21.7100,-7.5985,-7.5985,115.1073,-0.1273,0.2717
1775098600.799,255,-19.55,ok,0,70,100,True,0.3000,0.3000,-18.5900,-6.5065,-6.5065,116.1314,-0.1321,0.2693
1775098600.926,256,-22.98,ok,0,60,90,True,0.3000,0.3000,-19.5500,-6.8425,-6.8425,115.7370,-0.1303,0.2702
1775098601.052,257,-25.37,ok,0,67,97,True,0.3000,0.3000,-22.9800,-8.0430,-8.0430,114.4602,-0.1242,0.2731
1775098601.180,258,-27.05,ok,0,59,89,True,0.3000,0.3000,-25.3700,-8.8795,-8.8795,113.5833,-0.1200,0.2749
1775098601.306,259,-27.36,ok,0,66,96,True,0.3000,0.3000,-27.0500,-9.4675,-9.4675,112.9359,-0.1169,0.2763
1775098601.430,260,-22.54,ok,0,71,101,True,0.3000,0.3000,-27.3600,-9.5760,-9.5760,112.7901,-0.1162,0.2766
1775098601.560,261,-19.17,ok,0,68,98,True,0.3000,0.3000,-22.5400,-7.8890,-7.8890,114.4341,-0.1241,0.2731
1775098601.688,262,-16.81,ok,0,69,99,True,0.3000,0.3000,-19.1700,-6.7095,-6.7095,115.5863,-0.1296,0.2706
1775098601.815,263,-15.16,ok,0,68,98,True,0.3000,0.3000,-16.8100,-5.8835,-5.8835,116.3723,-0.1333,0.2688
1775098601.931,264,-14.01,ok,0,68,98,True,0.3000,0.3000,-15.1600,-5.3060,-5.3060,116.9243,-0.1358,0.2675
1775098602.053,265,-13.20,ok,0,69,99,True,0.3000,0.3000,-14.0100,-4.9035,-4.9035,117.2816,-0.1375,0.2666
1775098602.173,266,-9.24,ok,0,72,102,True,0.3000,0.3000,-13.2000,-4.6200,-4.6200,117.5399,-0.1387,0.2660
1775098602.305,267,-9.86,ok,0,69,99,True,0.3000,0.3000,-9.2400,-3.2340,-3.2340,118.9137,-0.1450,0.2626
1775098602.421,268,-10.29,ok,0,69,99,True,0.3000,0.3000,-9.8600,-3.4510,-3.4510,118.7171,-0.1441,0.2631
1775098602.528,269,-9.48,ok,0,68,98,True,0.3000,0.3000,-10.2900,-3.6015,-3.6015,118.5898,-0.1436,0.2634
1775098602.651,270,-6.64,ok,0,67,97,True,0.3000,0.3000,-9.4800,-3.3180,-3.3180,118.9047,-0.1450,0.2626
1775098602.735,271,-6.93,ok,0,65,95,True,0.3000,0.3000,-6.6400,-2.3240,-2.3240,119.9049,-0.1496,0.2601
1775098602.830,272,-4.85,ok,0,67,97,True,0.3000,0.3000,-6.9300,-2.4255,-2.4255,119.8122,-0.1491,0.2603
1775098602.921,273,-8.92,ok,0,67,97,True,0.3000,0.3000,-4.8500,-1.6975,-1.6975,120.5529,-0.1525,0.2583
1775098603.061,274,-6.25,ok,0,67,97,True,0.3000,0.3000,-8.9200,-3.1220,-3.1220,119.1360,-0.1461,0.2620
1775098603.157,275,-6.65,ok,0,69,99,True,0.3000,0.3000,-6.2500,-2.1875,-2.1875,120.0723,-0.1503,0.2596
1775098603.260,276,-4.66,ok,0,81,111,True,0.3000,0.3000,-6.6500,-2.3275,-2.3275,119.9271,-0.1497,0.2600
1775098603.365,277,-6.65,ok,0,81,111,True,0.3000,0.3000,-4.6600,-1.6310,-1.6310,120.6209,-0.1528,0.2582
1775098603.464,278,-11.20,ok,0,82,112,True,0.3000,0.3000,-6.6500,-2.3275,-2.3275,119.9185,-0.1496,0.2600
1775098603.601,279,-14.38,ok,0,71,101,True,0.3000,0.3000,-11.2000,-3.9200,-3.9200,118.3192,-0.1423,0.2641
1775098603.730,280,-16.61,ok,0,68,98,True,0.3000,0.3000,-14.3800,-5.0330,-5.0330,117.2031,-0.1371,0.2668
1775098603.870,281,-18.16,ok,0,83,113,True,0.3000,0.3000,-16.6100,-5.8135,-5.8135,116.4139,-0.1335,0.2687
1775098604.009,282,-22.00,ok,0,66,96,True,0.3000,0.3000,-18.1600,-6.3560,-6.3560,115.8739,-0.1309,0.2699
1775098604.131,283,-26.28,ok,0,63,93,True,0.3000,0.3000,-22.0000,-7.7000,-7.7000,114.5360,-0.1246,0.2729
1775098604.262,284,-26.82,ok,0,69,99,True,0.3000,0.3000,-26.2800,-9.1980,-9.1980,113.0527,-0.1175,0.2760
1775098604.390,285,-22.16,ok,0,69,99,True,0.3000,0.3000,-26.8200,-9.3870,-9.3870,112.8768,-0.1166,0.2764
1775098604.505,286,-21.05,ok,0,67,97,True,0.3000,0.3000,-22.1600,-7.7560,-7.7560,114.5272,-0.1245,0.2729
1775098604.607,287,-19.94,ok,0,66,96,True,0.3000,0.3000,-21.0500,-7.3675,-7.3675,114.9307,-0.1265,0.2720
1775098604.714,288,-21.93,ok,0,76,106,True,0.3000,0.3000,-19.9400,-6.9790,-6.9790,115.3331,-0.1284,0.2712
1775098604.817,289,-23.32,ok,0,75,105,True,0.3000,0.3000,-21.9300,-7.6755,-7.6755,114.6565,-0.1252,0.2726
1775098604.919,290,-24.29,ok,0,75,105,True,0.3000,0.3000,-23.3200,-8.1620,-8.1620,114.1882,-0.1229,0.2737
1775098605.018,291,-24.97,ok,0,74,104,True,0.3000,0.3000,-24.2900,-8.5015,-8.5015,113.8896,-0.1215,0.2743
1775098605.121,292,-25.45,ok,0,75,105,True,0.3000,0.3000,-24.9700,-8.7395,-8.7395,113.7414,-0.1208,0.2746
1775098605.225,293,-23.02,ok,0,75,105,True,0.3000,0.3000,-25.4500,-8.9075,-8.9075,113.7077,-0.1206,0.2747
1775098605.322,294,-21.32,ok,0,75,105,True,0.3000,0.3000,-23.0200,-8.0570,-8.0570,114.6994,-0.1254,0.2726
1775098605.426,295,-18.11,ok,0,73,103,True,0.3000,0.3000,-21.3200,-7.4620,-7.4620,115.4291,-0.1288,0.2709
1775098605.546,296,-17.88,ok,0,73,103,True,0.3000,0.3000,-18.1100,-6.3385,-6.3385,116.7275,-0.1349,0.2679
1775098605.658,297,-22.12,ok,0,71,101,True,0.3000,0.3000,-17.8800,-6.2580,-6.2580,116.9120,-0.1358,0.2675
1775098605.762,298,-20.69,ok,0,68,98,True,0.3000,0.3000,-22.1200,-7.7420,-7.7420,115.5211,-0.1293,0.2707
1775098605.851,299,-16.62,ok,0,68,98,True,0.3000,0.3000,-20.6900,-7.2415,-7.2415,116.1083,-0.1320,0.2694
1775098605.951,300,-16.84,ok,0,66,96,True,0.3000,0.3000,-16.6200,-5.8170,-5.8170,117.6151,-0.1391,0.2658
1775098606.055,301,-16.99,ok,0,65,95,True,0.3000,0.3000,-16.8400,-5.8940,-5.8940,117.6155,-0.1391,0.2658
1775098606.160,302,-19.87,ok,0,63,93,True,0.3000,0.3000,-16.9900,-5.9465,-5.9465,117.6421,-0.1392,0.2658
1775098606.271,303,-21.88,ok,0,65,95,True,0.3000,0.3000,-19.8700,-6.9545,-6.9545,116.7113,-0.1348,0.2680
1775098606.372,304,-20.52,ok,0,65,95,True,0.3000,0.3000,-21.8800,-7.6580,-7.6580,116.0877,-0.1319,0.2694
1775098606.469,305,-22.33,ok,0,59,89,True,0.3000,0.3000,-20.5200,-7.1820,-7.1820,116.6448,-0.1345,0.2681
1775098606.572,306,-20.84,ok,0,64,94,True,0.3000,0.3000,-22.3300,-7.8155,-7.8155,116.0951,-0.1320,0.2694
1775098606.670,307,-19.79,ok,0,70,100,True,0.3000,0.3000,-20.8400,-7.2940,-7.2940,116.7033,-0.1348,0.2680
1775098606.770,308,-21.83,ok,0,51,81,True,0.3000,0.3000,-19.7900,-6.9265,-6.9265,117.1446,-0.1369,0.2670
1775098606.882,309,-20.48,ok,0,54,84,True,0.3000,0.3000,-21.8300,-7.6405,-7.6405,116.5134,-0.1339,0.2684
1775098606.998,310,-22.31,ok,0,52,82,True,0.3000,0.3000,-20.4800,-7.1680,-7.1680,117.1081,-0.1367,0.2670
1775098607.119,311,-21.78,ok,0,55,85,True,0.3000,0.3000,-22.3100,-7.8085,-7.8085,116.5442,-0.1341,0.2684
1775098607.232,312,-23.22,ok,0,54,84,True,0.3000,0.3000,-21.7800,-7.6230,-7.6230,116.8118,-0.1353,0.2677
1775098607.346,313,-24.22,ok,0,54,84,True,0.3000,0.3000,-23.2200,-8.1270,-8.1270,116.4201,-0.1335,0.2687
1775098607.466,314,-22.16,ok,0,57,87,True,0.3000,0.3000,-24.2200,-8.4770,-8.4770,116.1497,-0.1322,0.2693
1775098607.587,315,-23.07,ok,0,57,87,True,0.3000,0.3000,-22.1600,-7.7560,-7.7560,116.9535,-0.1360,0.2674
1775098607.710,316,-25.07,ok,0,32,62,True,0.3000,0.3000,-23.0700,-8.0745,-8.0745,116.7573,-0.1351,0.2679
1775098607.820,317,-26.14,ok,0,32,62,True,0.3000,0.3000,-25.0700,-8.7745,-8.7745,116.1326,-0.1321,0.2693
1775098607.923,318,-26.88,ok,0,31,61,True,0.3000,0.3000,-26.1400,-9.1490,-9.1490,115.8252,-0.1307,0.2700
1775098608.031,319,-27.40,ok,0,29,59,True,0.3000,0.3000,-26.8800,-9.4080,-9.4080,115.6395,-0.1298,0.2705
1775098608.135,320,-27.76,ok,0,28,58,True,0.3000,0.3000,-27.4000,-9.5900,-9.5900,115.5355,-0.1293,0.2707
1775098608.242,321,-23.64,ok,0,30,60,True,0.3000,0.3000,-27.7600,-9.7160,-9.7160,115.5244,-0.1293,0.2707
1775098608.356,322,-18.88,ok,0,37,67,True,0.3000,0.3000,-23.6400,-8.2740,-8.2740,117.0248,-0.1363,0.2672
1775098608.471,323,-17.06,ok,0,34,64,True,0.3000,0.3000,-18.8800,-6.6080,-6.6080,118.7393,-0.1442,0.2630
1775098608.578,324,-14.50,ok,0,42,72,True,0.3000,0.3000,-17.0600,-5.9710,-5.9710,119.4234,-0.1474,0.2613
1775098608.695,325,-12.84,ok,0,44,74,True,0.3000,0.3000,-14.5000,-5.0750,-5.0750,120.4018,-0.1518,0.2587
1775098608.807,326,-8.99,ok,0,46,76,True,0.3000,0.3000,-12.8400,-4.4940,-4.4940,121.0422,-0.1547,0.2570
1775098608.925,327,-10.13,ok,0,36,66,True,0.3000,0.3000,-8.9900,-3.1465,-3.1465,122.4457,-0.1609,0.2532
1775098609.059,328,-20.59,ok,0,36,66,True,0.3000,0.3000,-10.1300,-3.5455,-3.5455,122.1113,-0.1595,0.2541
1775098609.191,329,-24.10,ok,0,43,73,True,0.3000,0.3000,-20.5900,-7.2065,-7.2065,118.5323,-0.1433,0.2636
1775098609.322,330,-25.24,ok,0,53,83,True,0.3000,0.3000,-24.1000,-8.4350,-8.4350,117.3688,-0.1379,0.2664
1775098609.431,331,-27.27,ok,0,54,84,True,0.3000,0.3000,-25.2400,-8.8340,-8.8340,117.0317,-0.1363,0.2672
1775098609.538,332,-25.25,ok,0,58,88,True,0.3000,0.3000,-27.2700,-9.5445,-9.5445,116.3874,-0.1333,0.2687
1775098609.657,333,-20.86,ok,0,61,91,True,0.3000,0.3000,-25.2500,-8.8375,-8.8375,117.2018,-0.1371,0.2668
1775098609.767,334,-24.96,ok,0,55,85,True,0.3000,0.3000,-20.8600,-7.3010,-7.3010,118.8116,-0.1446,0.2629
1775098609.878,335,-24.56,ok,0,60,90,True,0.3000,0.3000,-24.9600,-8.7360,-8.7360,117.4533,-0.1383,0.2662
1775098610.011,336,-21.40,ok,0,62,92,True,0.3000,0.3000,-24.5600,-8.5960,-8.5960,117.6958,-0.1394,0.2656
1775098610.143,337,-19.19,ok,0,62,92,True,0.3000,0.3000,-21.4000,-7.4900,-7.4900,118.8863,-0.1449,0.2627
1775098610.265,338,-21.40,ok,0,61,91,True,0.3000,0.3000,-19.1900,-6.7165,-6.7165,119.7067,-0.1487,0.2606
1775098610.379,339,-22.95,ok,0,62,92,True,0.3000,0.3000,-21.4000,-7.4900,-7.4900,118.9793,-0.1453,0.2624
1775098610.517,340,-24.04,ok,0,62,92,True,0.3000,0.3000,-22.9500,-8.0325,-8.0325,118.4776,-0.1430,0.2637
1775098610.662,341,-27.89,ok,0,58,88,True,0.3000,0.3000,-24.0400,-8.4140,-8.4140,118.1095,-0.1413,0.2646
1775098610.807,342,-27.49,ok,0,62,92,True,0.3000,0.3000,-27.8900,-9.7615,-9.7615,116.7516,-0.1350,0.2679
1775098610.928,343,-27.21,ok,0,63,93,True,0.3000,0.3000,-27.4900,-9.6215,-9.6215,116.8620,-0.1356,0.2676
1775098611.060,344,-27.02,ok,0,62,92,True,0.3000,0.3000,-27.2100,-9.5235,-9.5235,116.9065,-0.1358,0.2675
1775098611.189,345,-26.88,ok,0,62,92,True,0.3000,0.3000,-27.0200,-9.4570,-9.4570,116.9128,-0.1358,0.2675
1775098611.334,346,-26.79,ok,0,62,92,True,0.3000,0.3000,-26.8800,-9.4080,-9.4080,116.8630,-0.1356,0.2676
1775098611.473,347,-22.96,ok,0,64,94,True,0.3000,0.3000,-26.7900,-9.3765,-9.3765,116.7800,-0.1352,0.2678
1775098611.611,348,-24.04,ok,0,63,93,True,0.3000,0.3000,-22.9600,-8.0360,-8.0360,117.9725,-0.1407,0.2650
1775098611.732,349,-24.80,ok,0,63,93,True,0.3000,0.3000,-24.0400,-8.4140,-8.4140,117.5171,-0.1386,0.2661
1775098611.859,350,-27.71,ok,0,60,90,True,0.3000,0.3000,-24.8000,-8.6800,-8.6800,117.1601,-0.1369,0.2669
1775098611.985,351,-27.37,ok,0,63,93,True,0.3000,0.3000,-27.7100,-9.6985,-9.6985,116.1002,-0.1320,0.2694
1775098612.126,352,-26.25,ok,0,63,93,True,0.3000,0.3000,-27.3700,-9.5795,-9.5795,116.1770,-0.1323,0.2692
1775098612.256,353,-22.58,ok,0,64,94,True,0.3000,0.3000,-26.2500,-9.1875,-9.1875,116.5306,-0.1340,0.2684
1775098612.382,354,-23.78,ok,0,63,93,True,0.3000,0.3000,-22.5800,-7.9030,-7.9030,117.7928,-0.1399,0.2654
1775098612.522,355,-24.61,ok,0,63,93,True,0.3000,0.3000,-23.7800,-8.3230,-8.3230,117.3408,-0.1378,0.2665
1775098612.659,356,-25.20,ok,0,63,93,True,0.3000,0.3000,-24.6100,-8.6135,-8.6135,117.0264,-0.1363,0.2672
1775098612.789,357,-21.85,ok,0,64,94,True,0.3000,0.3000,-25.2000,-8.8200,-8.8200,116.8102,-0.1353,0.2678
1775098612.916,358,-19.51,ok,0,64,94,True,0.3000,0.3000,-21.8500,-7.6475,-7.6475,117.9787,-0.1407,0.2649
1775098613.049,359,-21.62,ok,0,63,93,True,0.3000,0.3000,-19.5100,-6.8285,-6.8285,118.7964,-0.1445,0.2629
1775098613.181,360,-23.11,ok,0,63,93,True,0.3000,0.3000,-21.6200,-7.5670,-7.5670,118.0627,-0.1411,0.2647
1775098613.307,361,-26.53,ok,0,60,90,True,0.3000,0.3000,-23.1100,-8.0885,-8.0885,117.5414,-0.1387,0.2660
1775098613.427,362,-28.92,ok,0,60,90,True,0.3000,0.3000,-26.5300,-9.2855,-9.2855,116.3498,-0.1332,0.2688
1775098613.550,363,-27.33,ok,0,62,92,True,0.3000,0.3000,-28.9200,-10.1220,-10.1220,115.5314,-0.1293,0.2707
1775098613.662,364,-26.22,ok,0,63,93,True,0.3000,0.3000,-27.3300,-9.5655,-9.5655,116.1023,-0.1320,0.2694
1775098613.775,365,-21.54,ok,0,65,95,True,0.3000,0.3000,-26.2200,-9.1770,-9.1770,116.5071,-0.1339,0.2685
1775098613.893,366,-22.17,ok,0,63,93,True,0.3000,0.3000,-21.5400,-7.5390,-7.5390,118.1783,-0.1417,0.2644
1775098614.022,367,-23.49,ok,0,63,93,True,0.3000,0.3000,-22.1700,-7.7595,-7.7595,117.9798,-0.1407,0.2649
1775098614.159,368,-20.65,ok,0,71,101,True,0.3000,0.3000,-23.4900,-8.2215,-8.2215,117.5556,-0.1388,0.2660
1775098614.281,369,-18.67,ok,0,72,102,True,0.3000,0.3000,-20.6500,-7.2275,-7.2275,118.5734,-0.1435,0.2635
1775098614.414,370,-21.04,ok,0,63,93,True,0.3000,0.3000,-18.6700,-6.5345,-6.5345,119.3000,-0.1468,0.2616
1775098614.538,371,-18.94,ok,0,66,96,True,0.3000,0.3000,-21.0400,-7.3640,-7.3640,118.5005,-0.1431,0.2636
1775098614.672,372,-21.23,ok,0,65,95,True,0.3000,0.3000,-18.9400,-6.6290,-6.6290,119.2814,-0.1467,0.2617
1775098614.810,373,-22.83,ok,0,70,100,True,0.3000,0.3000,-21.2300,-7.4305,-7.4305,118.5351,-0.1433,0.2636
1775098614.929,374,-20.19,ok,0,76,106,True,0.3000,0.3000,-22.8300,-7.9905,-7.9905,118.0181,-0.1409,0.2648
1775098615.029,375,-22.10,ok,0,72,102,True,0.3000,0.3000,-20.1900,-7.0665,-7.0665,118.9843,-0.1454,0.2624
1775098615.138,376,-19.68,ok,0,81,111,True,0.3000,0.3000,-22.1000,-7.7350,-7.7350,118.3662,-0.1425,0.2640
1775098615.258,377,-17.99,ok,0,78,108,True,0.3000,0.3000,-19.6800,-6.8880,-6.8880,119.2811,-0.1467,0.2617
1775098615.390,378,-12.59,ok,0,80,110,True,0.3000,0.3000,-17.9900,-6.2965,-6.2965,119.9252,-0.1497,0.2600
1775098615.518,379,-8.81,ok,0,79,109,True,0.3000,0.3000,-12.5900,-4.4065,-4.4065,121.8977,-0.1585,0.2547
1775098615.642,380,-14.14,ok,0,77,107,True,0.3000,0.3000,-8.8100,-3.0835,-3.0835,123.3123,-0.1648,0.2507
1775098615.758,381,-9.90,ok,0,80,110,True,0.3000,0.3000,-14.1400,-4.9490,-4.9490,121.5034,-0.1568,0.2558
1775098615.857,382,-6.93,ok,0,81,111,True,0.3000,0.3000,-9.9000,-3.4650,-3.4650,123.0494,-0.1636,0.2515
1775098615.941,383,-8.82,ok,0,76,106,True,0.3000,0.3000,-6.9300,-2.4255,-2.4255,124.1205,-0.1683,0.2484
1775098616.061,384,-7.19,ok,0,77,107,True,0.3000,0.3000,-8.8200,-3.0870,-3.0870,123.5539,-0.1658,0.2500
1775098616.165,385,-6.04,ok,0,81,111,True,0.3000,0.3000,-7.1900,-2.5165,-2.5165,124.1853,-0.1686,0.2482
1775098616.261,386,-12.60,ok,0,73,103,True,0.3000,0.3000,-6.0400,-2.1140,-2.1140,124.6348,-0.1705,0.2468
1775098616.408,387,-13.73,ok,0,74,104,True,0.3000,0.3000,-12.6000,-4.4100,-4.4100,122.3713,-0.1606,0.2534
1775098616.534,388,-14.27,ok,0,83,113,True,0.3000,0.3000,-13.7300,-4.8055,-4.8055,121.9802,-0.1589,0.2545
1775098616.661,389,-14.65,ok,0,71,101,True,0.3000,0.3000,-14.2700,-4.9945,-4.9945,121.7659,-0.1579,0.2551
1775098616.787,390,-18.22,ok,0,70,100,True,0.3000,0.3000,-14.6500,-5.1275,-5.1275,121.6066,-0.1572,0.2555
1775098616.927,391,-23.51,ok,0,62,92,True,0.3000,0.3000,-18.2200,-6.3770,-6.3770,120.2976,-0.1513,0.2590
1775098617.064,392,-24.42,ok,0,74,104,True,0.3000,0.3000,-23.5100,-8.2285,-8.2285,118.3837,-0.1426,0.2639
1775098617.185,393,-25.07,ok,0,70,100,True,0.3000,0.3000,-24.4200,-8.5470,-8.5470,118.0229,-0.1409,0.2648
1775098617.306,394,-18.50,ok,0,67,97,True,0.3000,0.3000,-25.0700,-8.7745,-8.7745,117.7344,-0.1396,0.2655
1775098617.411,395,-17.61,ok,0,67,97,True,0.3000,0.3000,-18.5000,-6.4750,-6.4750,119.9941,-0.1500,0.2598
1775098617.523,396,-20.29,ok,0,68,98,True,0.3000,0.3000,-17.6100,-6.1635,-6.1635,120.2636,-0.1512,0.2591
1775098617.632,397,-22.18,ok,0,72,102,True,0.3000,0.3000,-20.2900,-7.1015,-7.1015,119.2768,-0.1467,0.2617
1775098617.752,398,-26.27,ok,0,53,83,True,0.3000,0.3000,-22.1800,-7.7630,-7.7630,118.5208,-0.1432,0.2636
1775098617.870,399,-29.14,ok,0,53,83,True,0.3000,0.3000,-26.2700,-9.1945,-9.1945,117.0276,-0.1363,0.2672
1775098617.979,400,-31.15,ok,0,53,83,True,0.3000,0.3000,-29.1400,-10.1990,-10.1990,115.9489,-0.1313,0.2698
1775098618.083,401,-29.78,ok,0,80,110,True,0.3000,0.3000,-31.1500,-10.9025,-10.9025,115.1627,-0.1276,0.2715
